,스타일대분류,스타일소분류,맥주명,양조장명,제조국가명,도수,평균점수,리뷰수,평가수,현재상태,Full Name,Astringent,Body,Alcoholic,Bitter,Sweet,Sour,Salty,Fruity,Hoppy,Spices,Malty
3976,Pale Lagers,German Pilsner,Pfaffenheck,Night Shift Brewing,United States,5.2,3.83,35,115,Active,Pfaffenheck Night Shift Brewing,52,1,16,84,1,50,10,1,4,18,3
3977,Pale Lagers,German Pilsner,Venture Pils,Bent Paddle Brewing Co.,United States,5,3.88,29,120,Active,Venture Pils Bent Paddle Brewing Co.,23,1,6,39,1,23,3,1,3,17,2
3978,Pale Lagers,German Pilsner,Oettinger Pils,Oettinger Brauerei GmbH,Germany,4.7,3.02,71,75,Active,Oettinger Pils Oettinger Brauerei GmbH,30,1,4,28,1,19,2,1,2,6,1
3979,Pale Lagers,German Pilsner,Neumarkter Lammsbräu (Organic) Pilsner,Neumarkter Lammsbräu,Germany,4.8,3.93,64,81,Active,Neumarkter Lammsbräu (Organic) Pilsner Neumarkter Lammsbräu,19,1,7,37,1,16,6,1,2,9,1
3980,Pale Lagers,German Pilsner,Metric,Industrial Arts Brewing Company,United States,4.7,3.85,44,100,Active,Metric Industrial Arts Brewing Company,28,1,2,34,1,10,6,1,2,9,1
3981,Pale Lagers,German Pilsner,Luppolo,Oxbow Brewing Company,United States,5,4.06,51,93,Active,Luppolo Oxbow Brewing Company,12,1,6,36,1,15,8,1,3,4,2
3982,Pale Lagers,German Pilsner,Brau Pils,DC Brau Brewing Co.,United States,4.6,3.76,47,97,Active,Brau Pils DC Brau Brewing Co.,11,1,8,34,1,12,0,1,2,4,1
3983,Pale Lagers,German Pilsner,Okocim Beer,Browar Okocim S.A. (Carlsberg),Poland,7,3.15,84,54,Active,Okocim Beer Browar Okocim S.A. (Carlsberg),31,1,6,35,1,23,5,1,2,17,1
3984,Pale Lagers,German Pilsner,Emergency Drinking Beer,Wild Heaven Beer,United States,4.4,3.45,40,95,Active,Emergency Drinking Beer Wild Heaven Beer,3,1,9,16,1,3,1,1,1,0,1
3985,Pale Lagers,German Pilsner,Slow Pour Pils,Bierstadt Lagerhaus,United States,4.7,4.32,43,92,Active,Slow Pour Pils Bierstadt Lagerhaus,17,1,10,19,1,30,13,1,1,7,1
3986,Pale Lagers,German Pilsner,Shadowclock Pilsner,Burial Beer Co.,United States,5.5,3.89,38,92,Active,Shadowclock Pilsner Burial Beer Co.,40,1,5,54,1,11,9,1,3,11,1
3987,Pale Lagers,German Pilsner,Pepperell Pils,Banded Brewing Co.,United States,4.6,3.74,33,97,Active,Pepperell Pils Banded Brewing Co.,27,1,12,41,1,28,11,1,3,9,2
3988,Pale Lagers,German Pilsner,The Premium Malt's,Suntory,Japan,5.5,3.21,41,88,Active,The Premium Malt's Suntory,19,1,5,48,1,17,3,1,3,11,2
3989,Pale Lagers,German Pilsner,Crux Pilz,Crux Fermentation Project,United States,5.2,3.86,50,79,Active,Crux Pilz Crux Fermentation Project,14,1,4,19,1,7,1,1,1,1,1
3990,Pale Lagers,German Pilsner,Maes Pils,Brouwerij Alken-Maes,Belgium,5.2,2.82,44,84,Active,Maes Pils Brouwerij Alken-Maes,21,1,3,34,1,24,2,1,2,9,1
3991,Pale Lagers,German Pilsner,Rev Pils,Revolution Brewing,United States,5.5,3.82,22,106,Active,Rev Pils Revolution Brewing,20,2,3,34,1,6,1,1,2,4,1
3992,Pale Lagers,German Pilsner,Pils,Private Landbrauerei Schönram,Germany,5.4,3.87,54,70,Active,Pils Private Landbrauerei Schönram,34,1,9,46,1,18,5,1,3,8,2
3993,Pale Lagers,German Pilsner,Pilsner,Prost Brewing Co. - Denver,United States,4.6,3.74,28,96,Active,Pilsner Prost Brewing Co. - Denver,50,1,14,69,1,21,7,1,4,6,2
3994,Pale Lagers,German Pilsner,Full Sail Pilsner,Full Sail Brewing Company,United States,5.4,3.88,43,81,Active,Full Sail Pilsner Full Sail Brewing Company,26,1,7,51,1,21,6,1,3,4,1
3995,Pale Lagers,German Pilsner,Berliner Pilsner,Berliner Kindl-Schultheiss-Brauerei GmbH,Germany,5,3.19,31,85,Active,Berliner Pilsner Berliner Kindl-Schultheiss-Brauerei GmbH,28,1,6,39,1,21,3,1,2,4,1
3996,Pale Lagers,German Pilsner,Pilsner,Sudwerk Brewing Company,United States,5,3.76,52,62,Active,Pilsner Sudwerk Brewing Company,19,1,13,36,1,12,3,1,2,3,1
3997,Pale Lagers,German Pilsner,Pounder Pils,Heavy Seas Beer,United States,5,3.68,40,72,Active,Pounder Pils Heavy Seas Beer,29,1,8,56,1,21,7,1,3,11,2
3998,Pale Lagers,German Pilsner,Pils,Colbitzer Heide-Brauerei,Germany,4.9,3.62,35,36,Active,Pils Colbitzer Heide-Brauerei,41,1,9,52,1,16,6,1,3,11,2
3999,Pale Lagers,German Pilsner,Berliner Kindl Jubiläums Pilsener Premium,Berliner Kindl Brauerei,Germany,5,3.32,24,46,Active,Berliner Kindl Jubiläums Pilsener Premium Berliner Kindl Brauerei,20,1,6,21,1,7,3,1,2,5,1
4000,Pale Lagers,German Pilsner,Holsten Pils,Holsten-Brauerei,Germany,5.2,3.07,29,41,Active,Holsten Pils Holsten-Brauerei,22,1,2,26,1,5,0,1,2,3,1
4001,Pale Lagers,German Pilsner,Hallertauer Hopfen-Cuvee,Schlossbrauerei Herrngiersdorf,Germany,5.3,3.72,30,38,Active,Hallertauer Hopfen-Cuvee Schlossbrauerei Herrngiersdorf,17,1,8,40,1,10,0,1,2,5,1
4002,Pale Lagers,German Pilsner,Bofferding Lager Pils,Brasserie Bofferding,Luxembourg,4.8,2.99,27,38,Active,Bofferding Lager Pils Brasserie Bofferding,13,1,9,55,1,10,1,1,3,10,1
4003,Pale Lagers,German Pilsner,The Legendary Duff Beer,DUFF Sales & Marketing E.K.,Germany,4.9,2.43,24,40,Active,The Legendary Duff Beer DUFF Sales & Marketing E.K.,30,1,9,25,1,8,5,1,1,1,1
4004,Pale Lagers,German Pilsner,Monteith's Pilsener,Monteith's Brewing Co.,New Zealand,5,3.15,43,20,Active,Monteith's Pilsener Monteith's Brewing Co.,16,1,7,31,1,10,0,1,2,0,1
4005,Pale Lagers,German Pilsner,Ruri,Coedo Brewery (Kyodo Shoji Koedo Brewery),Japan,5,3.39,31,32,Active,Ruri Coedo Brewery (Kyodo Shoji Koedo Brewery),28,1,1,41,1,13,1,1,2,4,1
4006,Pale Lagers,German Pilsner,Piedmont Pilsner,Olde Hickory Brewery,United States,4.5,3.51,26,37,Active,Piedmont Pilsner Olde Hickory Brewery,21,1,10,30,1,4,3,1,2,4,1
4007,Pale Lagers,German Pilsner,Pilsner,Atwater Brewery,United States,Not listed,3.36,50,13,Active,Pilsner Atwater Brewery,29,1,9,47,1,26,1,1,3,7,2
4008,Pale Lagers,German Pilsner,Pils,Perennial Artisan Ales,United States,5,3.9,24,38,Active,Pils Perennial Artisan Ales,29,1,9,37,1,24,2,1,2,7,1
4009,Pale Lagers,German Pilsner,Shiner Lemon Pils,Spoetzl Brewery,United States,4.8,3.34,23,37,Active,Shiner Lemon Pils Spoetzl Brewery,27,1,7,60,1,47,4,2,3,5,1
4010,Pale Lagers,German Pilsner,Bacher German-Style Lager,Brouwerij Martens NV,Belgium,5,3.29,25,34,Active,Bacher German-Style Lager Brouwerij Martens NV,38,1,7,53,1,71,5,2,3,5,1
4011,Pale Lagers,German Pilsner,Käuzle,Kauzen-Bräu,Germany,4.8,3.66,26,33,Active,Käuzle Kauzen-Bräu,20,1,3,31,1,5,3,1,2,8,1
4012,Pale Lagers,German Pilsner,Hellas Pils,Hellenic Breweries Of Atalanti S.A.,Greece,5,2.74,25,34,Active,Hellas Pils Hellenic Breweries Of Atalanti S.A.,20,1,3,39,1,13,10,1,2,10,2
4013,Pale Lagers,German Pilsner,Premium Lager,Lvivska Pivovarnya (BBH),Ukraine,4.5,2.97,43,16,Active,Premium Lager Lvivska Pivovarnya (BBH),10,1,7,21,1,8,1,1,1,5,1
4014,Pale Lagers,German Pilsner,Pilsen Callao,Union De Cervecerias Peruanas Backus y Johnston,Peru,5.2,2.92,35,23,Active,Pilsen Callao Union De Cervecerias Peruanas Backus y Johnston,21,2,6,38,1,12,0,1,2,1,2
4015,Pale Lagers,German Pilsner,Carlsberg Premium Danish Pilsner,Carlsberg Danmark A/S,Denmark,5,3.67,27,30,Active,Carlsberg Premium Danish Pilsner Carlsberg Danmark A/S,8,1,1,14,1,12,0,1,1,0,1
4016,Pale Lagers,German Pilsner,Landgang Pils,"Landgang Brauerei GmbH & Co, KG",Germany,5,3.68,26,31,Active,"Landgang Pils Landgang Brauerei GmbH & Co, KG",29,1,6,36,1,21,5,1,2,14,2
4017,Pale Lagers,German Pilsner,Gloria!,Block 15 Brewery & Restaurant,United States,5,4.02,24,32,Active,Gloria! Block 15 Brewery & Restaurant,25,1,6,40,1,10,8,1,3,10,2
4018,Pale Lagers,German Pilsner,Hasseröder Premium Pils,Hasseröder Brauerei GmbH,Germany,4.9,3.2,29,27,Active,Hasseröder Premium Pils Hasseröder Brauerei GmbH,29,1,7,45,1,22,1,1,2,13,2
4019,Pale Lagers,German Pilsner,Happy Hour,Peak Organic Brewing Company,United States,4.7,3.84,20,36,Active,Happy Hour Peak Organic Brewing Company,45,2,8,71,1,29,8,1,4,30,2
4020,Pale Lagers,German Pilsner,Pils,Indeed Brewing Company - Minneapolis,United States,5.1,3.93,22,33,Active,Pils Indeed Brewing Company - Minneapolis,25,1,7,25,1,14,3,1,2,13,1
4021,Pale Lagers,German Pilsner,Nordertor,Schilling Beer Co.,United States,5,4.11,23,32,Active,Nordertor Schilling Beer Co.,12,1,7,44,1,16,0,1,2,1,1
4022,Pale Lagers,German Pilsner,Radix,Halfway Crooks Beer,United States,4.8,3.97,22,31,Active,Radix Halfway Crooks Beer,46,1,3,39,1,36,9,1,3,12,2
4023,Pale Lagers,German Pilsner,Paderborner Pilsener,Paderborner Isenbeck Brauerei Haus Cramer GmbH & Co. KG,Germany,4.8,3.23,25,28,Active,Paderborner Pilsener Paderborner Isenbeck Brauerei Haus Cramer GmbH & Co. KG,17,1,3,27,1,24,4,1,2,8,1
4024,Pale Lagers,German Pilsner,Alfa Edel Pils,Alfa Bierbrouwerij B.V.,Netherlands,5,3.46,20,32,Active,Alfa Edel Pils Alfa Bierbrouwerij B.V.,25,1,8,41,1,11,2,1,2,5,1
4025,Pale Lagers,German Pilsner,Taybeh Golden,Taybeh Brewing Co.,Palestine,5,3.22,23,28,Active,Taybeh Golden Taybeh Brewing Co.,15,1,4,27,1,8,0,1,2,0,1
4026,Pale Lagers,German Pilsner,Leikeim Premium Pils,Brauerei Leikeim,Germany,4.9,3.39,36,15,Active,Leikeim Premium Pils Brauerei Leikeim,39,1,11,33,1,29,5,1,2,6,1
4027,Pale Lagers,German Pilsner,Rio Grande Desert Pilsner,Sierra Blanca Brewing Company (Rio Grande),United States,5.4,3.59,22,28,Active,Rio Grande Desert Pilsner Sierra Blanca Brewing Company (Rio Grande),18,1,0,60,1,12,1,1,3,2,2
4028,Pale Lagers,German Pilsner,Pilsner,Störtebeker Braumanufaktur,Germany,4.9,3.48,21,29,Active,Pilsner Störtebeker Braumanufaktur,28,1,5,37,1,23,0,1,2,8,1
4029,Pale Lagers,German Pilsner,Skopsko,Skopska Pivara (Heineken),Macedonia,4.9,3.0,21,28,Active,Skopsko Skopska Pivara (Heineken),25,1,11,62,1,17,0,1,3,8,1
4030,Pale Lagers,German Pilsner,Lakeport Pilsener,Lakeport Brewing Company,Canada,5,2.63,34,13,Active,Lakeport Pilsener Lakeport Brewing Company,26,1,10,39,1,7,0,1,2,0,2
4031,Pale Lagers,German Pilsner,Bamberger Herren Pils,Brauerei Keesmann,Germany,4.6,3.94,32,14,Active,Bamberger Herren Pils Brauerei Keesmann,13,1,3,29,1,9,3,1,2,2,1
4032,Pale Lagers,Helles,Weihenstephaner Original Helles,Bayerische Staatsbrauerei Weihenstephan,Germany,5.1,4.09,"1,026","1,636",Active,Weihenstephaner Original Helles Bayerische Staatsbrauerei Weihenstephan,28,1,12,49,1,21,3,1,3,8,2
4033,Pale Lagers,Helles,Hofbräu Original,Hofbräuhaus München,Germany,5.1,3.82,598,"1,284",Active,Hofbräu Original Hofbräuhaus München,27,1,11,32,1,11,9,1,2,3,2
4034,Pale Lagers,Helles,Spaten Münchner Hell (München/Premium Lager),Spaten-Franziskaner-Bräu,Germany,5.2,3.69,697,965,Active,Spaten Münchner Hell (München/Premium Lager) Spaten-Franziskaner-Bräu,16,1,6,26,1,7,4,1,2,5,2
4035,Pale Lagers,Helles,Two Women Lager,New Glarus Brewing Company,United States,5,3.84,348,"1,235",Active,Two Women Lager New Glarus Brewing Company,17,1,10,20,1,2,0,1,2,5,1
4036,Pale Lagers,Helles,Münchner Hell (Original Munich Lager),Paulaner Brauerei,Germany,4.9,3.77,574,762,Active,Münchner Hell (Original Munich Lager) Paulaner Brauerei,31,1,11,25,1,19,1,1,2,0,2
4037,Pale Lagers,Helles,Hell Lager,Surly Brewing Company,United States,5,3.82,370,902,Active,Hell Lager Surly Brewing Company,23,1,4,26,1,11,1,1,2,4,1
4038,Pale Lagers,Helles,Löwenbräu Original,Löwenbräu AG,Germany,5.2,3.29,418,500,Active,Löwenbräu Original Löwenbräu AG,39,2,28,89,2,75,12,2,5,11,3
4039,Pale Lagers,Helles,Victory Helles Lager,Victory Brewing Company - Downingtown,United States,4.8,3.59,374,542,Active,Victory Helles Lager Victory Brewing Company - Downingtown,14,1,11,9,1,12,2,1,1,0,1
4040,Pale Lagers,Helles,Aecht Schlenkerla Helles Lagerbier,Brauerei Heller-Trum / Schlenkerla,Germany,4.3,3.95,467,401,Active,Aecht Schlenkerla Helles Lagerbier Brauerei Heller-Trum / Schlenkerla,12,1,3,20,1,23,1,1,2,7,1
4041,Pale Lagers,Helles,Münchner Gold,Hacker-Pschorr Bräu GmbH,Germany,5.5,3.73,318,423,Active,Münchner Gold Hacker-Pschorr Bräu GmbH,17,1,8,26,1,8,2,1,1,60,2
4042,Pale Lagers,Helles,Gorch Fock,3 Floyds Brewing Co.,United States,5,3.68,201,464,Active,Gorch Fock 3 Floyds Brewing Co.,13,1,14,30,2,12,2,1,2,4,2
4043,Pale Lagers,Helles,Bikini Blonde Lager,Maui Brewing Co.,United States,5.1,3.61,204,444,Active,Bikini Blonde Lager Maui Brewing Co.,31,1,10,43,1,22,2,1,2,6,2
4044,Pale Lagers,Helles,Longfin Lager,Ballast Point Brewing Company,United States,4.5,3.6,128,477,Active,Longfin Lager Ballast Point Brewing Company,25,1,8,22,1,23,4,1,1,1,2
4045,Pale Lagers,Helles,House Lager,Jack's Abby Brewing,United States,5.2,3.91,166,398,Active,House Lager Jack's Abby Brewing,18,1,4,22,1,19,4,1,2,2,2
4046,Pale Lagers,Helles,Gold Lager,Stoudts Brewing Co.,United States,4.7,3.91,263,287,Active,Gold Lager Stoudts Brewing Co.,17,1,5,19,1,15,0,1,1,4,1
4047,Pale Lagers,Helles,Summer Pils,Saint Arnold Brewing Company,United States,4.9,3.57,173,354,Active,Summer Pils Saint Arnold Brewing Company,21,1,12,23,1,14,1,1,2,5,1
4048,Pale Lagers,Helles,Lagerbier Hell,Augustiner-Bräu,Germany,5.2,4.17,161,355,Active,Lagerbier Hell Augustiner-Bräu,14,1,2,20,1,10,0,1,2,1,1
4049,Pale Lagers,Helles,Stiegl Goldbräu,Stieglbrauerei zu Salzburg GmbH,Austria,5,3.52,208,281,Active,Stiegl Goldbräu Stieglbrauerei zu Salzburg GmbH,19,1,4,22,1,8,3,1,2,1,1
4050,Pale Lagers,Helles,Samuel Adams Fresh As Helles,Boston Beer Company (Samuel Adams),United States,5.4,3.62,150,318,Active,Samuel Adams Fresh As Helles Boston Beer Company (Samuel Adams),17,1,5,35,1,11,3,1,2,4,2
4051,Pale Lagers,Helles,Helles Golden Lager,von Trapp Brewing,United States,4.9,3.88,145,293,Active,Helles Golden Lager von Trapp Brewing,35,1,10,14,2,55,5,2,2,9,1
4052,Pale Lagers,Helles,Summer Lager,The Schlafly Tap Room,United States,4.5,3.52,114,287,Active,Summer Lager The Schlafly Tap Room,30,1,5,30,1,17,3,1,2,5,2
4053,Pale Lagers,Helles,Andechser Hell,Klosterbrauerei Andechs,Germany,4.8,4.03,143,251,Active,Andechser Hell Klosterbrauerei Andechs,21,1,4,22,1,17,2,1,2,7,1
4054,Pale Lagers,Helles,Andechser Hell,Klosterbrauerei Andechs,Germany,4.8,4.02,2,7,Active,Andechser Hell Klosterbrauerei Andechs,21,1,4,22,1,17,2,1,2,7,1
4055,Pale Lagers,Helles,Helles Golden Lager,Sly Fox Brewing Company,United States,4.9,3.67,95,282,Active,Helles Golden Lager Sly Fox Brewing Company,19,1,5,34,2,12,6,1,2,5,3
4056,Pale Lagers,Helles,Firestone Lager,Firestone Walker Brewing Co.,United States,4.5,3.91,119,163,Active,Firestone Lager Firestone Walker Brewing Co.,25,1,2,28,1,13,2,1,2,3,2
4057,Pale Lagers,Helles,Penn Gold,Pennsylvania Brewing Company,United States,4.5,3.78,140,117,Active,Penn Gold Pennsylvania Brewing Company,35,1,4,28,1,11,4,1,2,5,1
4058,Pale Lagers,Helles,Henninger Premium Lager,Henninger Bräu AG,Germany,4.8,3.04,153,82,Active,Henninger Premium Lager Henninger Bräu AG,17,1,2,30,1,8,4,1,2,4,1
4059,Pale Lagers,Helles,Gold Leaf Lager,Devils Backbone Brewing Company,United States,4.5,3.58,60,164,Active,Gold Leaf Lager Devils Backbone Brewing Company,22,1,5,24,1,8,4,1,2,5,1
4060,Pale Lagers,Helles,Marie,Hill Farmstead Brewery,United States,5,4.23,50,147,Active,Marie Hill Farmstead Brewery,17,1,0,19,1,5,3,1,1,2,1
4061,Pale Lagers,Helles,Lager House Original Golden Helles,Christian Moerlein Brewing Company,United States,5.2,3.48,64,131,Active,Lager House Original Golden Helles Christian Moerlein Brewing Company,23,1,3,19,1,14,13,1,2,10,2
4062,Pale Lagers,Helles,Helles,Mahr's Bräu,Germany,4.9,3.94,97,94,Active,Helles Mahr's Bräu,32,1,12,21,1,11,3,1,2,5,1
4063,Pale Lagers,Helles,Rahr's Blonde,Rahr & Sons Brewing Company,United States,5,3.38,20,165,Active,Rahr's Blonde Rahr & Sons Brewing Company,16,1,3,38,1,12,0,1,3,2,2
4064,Pale Lagers,Helles,Alpenflo,Sixpoint Brewery,United States,4.9,4.15,73,84,Retired,Alpenflo Sixpoint Brewery,16,1,8,16,1,9,1,1,1,2,1
4065,Pale Lagers,Helles,Benediktiner Hell,Klosterbrauerei Ettal,Germany,5,3.69,61,94,Active,Benediktiner Hell Klosterbrauerei Ettal,24,1,6,30,1,5,4,1,2,9,1
4066,Pale Lagers,Helles,Münchner Hell,Hacker-Pschorr Bräu GmbH,Germany,4.9,3.8,61,94,Active,Münchner Hell Hacker-Pschorr Bräu GmbH,9,1,6,15,1,10,0,1,1,6,1
4067,Pale Lagers,Helles,Weltenburger Kloster Barock-Hell,Klosterbrauerei Weltenburg,Germany,5.6,3.91,79,63,Active,Weltenburger Kloster Barock-Hell Klosterbrauerei Weltenburg,10,1,7,28,1,14,1,1,2,4,1
4068,Pale Lagers,Helles,Hummin' Bird,Red Oak Brewery,United States,4.5,3.79,44,92,Active,Hummin' Bird Red Oak Brewery,15,1,11,15,2,47,0,1,1,6,1
4069,Pale Lagers,Helles,1516 Bavarian Lager,Okanagan Spring Brewery,Canada,5,3.31,45,87,Active,1516 Bavarian Lager Okanagan Spring Brewery,5,1,8,9,1,7,0,1,1,1,1
4070,Pale Lagers,Helles,Heavenly Helles,Church Street Brewing Company,United States,5.4,3.63,26,102,Active,Heavenly Helles Church Street Brewing Company,26,1,8,27,1,12,7,1,2,8,2
4071,Pale Lagers,Helles,Weihenstephaner Helles,Bayerische Staatsbrauerei Weihenstephan,Germany,4.8,4.18,55,73,Active,Weihenstephaner Helles Bayerische Staatsbrauerei Weihenstephan,19,1,6,18,1,12,4,1,1,1,1
4072,Pale Lagers,Helles,Ottakringer Helles,Ottakringer Brauerei AG,Austria,5.2,3.16,47,79,Active,Ottakringer Helles Ottakringer Brauerei AG,17,1,11,13,1,21,0,1,1,5,2
4073,Pale Lagers,Helles,Samuel Adams Golden Hour,Boston Beer Company (Samuel Adams),United States,5,3.64,45,79,Active,Samuel Adams Golden Hour Boston Beer Company (Samuel Adams),28,1,3,17,1,2,4,1,1,1,1
4074,Pale Lagers,Helles,Bat Outta Helles,Freetail Brewing Company,United States,5,3.8,23,94,Active,Bat Outta Helles Freetail Brewing Company,17,2,14,36,1,45,4,1,3,15,2
4075,Pale Lagers,Helles,Tegernseer Hell,Herzoglich Bayerisches Brauhaus Tegernsee,Germany,4.8,3.87,40,74,Active,Tegernseer Hell Herzoglich Bayerisches Brauhaus Tegernsee,20,1,7,27,1,16,0,1,2,5,1
4076,Pale Lagers,Helles,Velas Helles,Smoky Mountain Brewery & Restaurant,United States,5.2,3.31,43,71,Active,Velas Helles Smoky Mountain Brewery & Restaurant,30,1,4,26,1,13,2,1,2,1,1
4077,Pale Lagers,Helles,Helles Other People,Tired Hands Brewing Company,United States,5.3,3.84,39,74,Active,Helles Other People Tired Hands Brewing Company,22,1,11,33,1,28,1,1,2,11,1
4078,Pale Lagers,Helles,Hells Lager,Camden Town Brewery,United Kingdom,4.8,3.45,33,79,Active,Hells Lager Camden Town Brewery,36,1,5,33,1,12,5,1,2,9,2
4079,Pale Lagers,Helles,Hell,Aktienbrauerei Kaufbeuren AG,Germany,5,3.76,52,54,Active,Hell Aktienbrauerei Kaufbeuren AG,19,1,8,21,1,4,0,1,2,2,1
4080,Pale Lagers,Helles,Wanderer,Tree House Brewing Company,United States,5,4.13,31,73,Active,Wanderer Tree House Brewing Company,16,1,8,29,1,12,0,1,2,4,1
4081,Pale Lagers,Helles,Wittmann Urhell,Brauerei C. Wittmann,Germany,4.9,3.49,42,60,Active,Wittmann Urhell Brauerei C. Wittmann,33,1,7,21,1,13,3,1,2,7,2
4082,Pale Lagers,Helles,Grandl,Ankerbräu Nördlingen,Germany,5.1,3.46,41,59,Active,Grandl Ankerbräu Nördlingen,11,1,8,22,1,13,1,1,2,5,1
4083,Pale Lagers,Helles,Ruekeller: Helles,The Bruery,United States,5.2,4.04,32,68,Active,Ruekeller: Helles The Bruery,23,1,4,22,2,8,2,1,2,8,2
4084,Pale Lagers,Helles,Starlight Lager,Fat Head's Brewery & Saloon,United States,4.9,3.65,35,60,Active,Starlight Lager Fat Head's Brewery & Saloon,16,1,5,16,1,6,5,1,1,5,1
4085,Pale Lagers,Helles,Ayinger Lager Hell,Ayinger Privatbrauerei,Germany,4.9,3.79,34,59,Active,Ayinger Lager Hell Ayinger Privatbrauerei,18,1,4,25,1,16,7,1,2,4,2
4086,Pale Lagers,Helles,Gull,Ölgerðin Egill Skallagrímsson,Iceland,5,2.79,28,65,Active,Gull Ölgerðin Egill Skallagrímsson,29,1,4,29,1,7,3,1,2,8,2
4087,Pale Lagers,Helles,Samuel Adams Bavarian Lager,Boston Beer Company (Samuel Adams),United States,5.5,3.58,33,58,Active,Samuel Adams Bavarian Lager Boston Beer Company (Samuel Adams),13,1,13,18,1,8,2,1,1,1,1
4088,Pale Lagers,Helles,Hell,Flötzinger Bräu,Germany,5,3.49,45,46,Active,Hell Flötzinger Bräu,32,1,11,36,1,9,7,1,2,3,2
4089,Pale Lagers,Helles,Urtyp Hell Edel Bayer,Privatbrauerei H. Egerer,Germany,4.6,3.41,34,55,Active,Urtyp Hell Edel Bayer Privatbrauerei H. Egerer,13,1,4,14,1,23,2,1,1,5,1
4090,Pale Lagers,Helles,Weltenburger Kloster Urtyp Hell,Klosterbrauerei Weltenburg,Germany,4.9,3.53,53,35,Active,Weltenburger Kloster Urtyp Hell Klosterbrauerei Weltenburg,21,1,6,25,1,10,5,1,2,4,2
4091,Pale Lagers,Helles,Helles,Dovetail Brewery,United States,4.4,4.08,40,48,Active,Helles Dovetail Brewery,24,1,5,32,1,17,1,1,2,5,2
4092,Pale Lagers,Helles,Big Woody,The Brew Kettle Taproom & Smokehouse / Production Works,United States,5,3.53,26,60,Active,Big Woody The Brew Kettle Taproom & Smokehouse / Production Works,26,1,4,23,1,7,1,1,2,2,1
4093,Pale Lagers,Helles,Quöllfrisch Hell,Brauerei Locher AG,Switzerland,4.8,3.57,37,48,Active,Quöllfrisch Hell Brauerei Locher AG,34,1,9,22,1,20,1,1,2,4,2
4094,Pale Lagers,Helles,Corolla Gold Helles Lager,Weeping Radish Eco Farm & Brewery,United States,5,3.09,26,55,Active,Corolla Gold Helles Lager Weeping Radish Eco Farm & Brewery,19,1,11,26,1,14,4,1,2,8,2
4095,Pale Lagers,Helles,Helles,Bierstadt Lagerhaus,United States,4.9,4.13,27,54,Active,Helles Bierstadt Lagerhaus,18,1,11,38,2,18,0,1,2,5,2
4096,Pale Lagers,Helles,Tucher Helles Lager,Brauerei Tucher Brau,Germany,5.2,3.9,32,49,Active,Tucher Helles Lager Brauerei Tucher Brau,36,1,6,28,1,14,0,1,2,8,1
4097,Pale Lagers,Helles,When In Doubt,Tröegs Brewing Company,United States,4.3,3.88,26,51,Active,When In Doubt Tröegs Brewing Company,21,2,2,43,2,7,2,1,3,7,2
4098,Pale Lagers,Helles,Hell,Bayreuther Bierbrauerei,Germany,4.8,3.71,21,53,Active,Hell Bayreuther Bierbrauerei,35,1,6,25,1,13,3,1,2,9,2
4099,Pale Lagers,Helles,Ettaler Kloster Edel Hell,Klosterbrauerei Ettal,Germany,5,3.77,51,21,Active,Ettaler Kloster Edel Hell Klosterbrauerei Ettal,23,1,3,25,1,9,3,1,2,3,1
4100,Pale Lagers,Helles,Fest Helles,Uinta Brewing Company,United States,5.5,3.66,29,40,Active,Fest Helles Uinta Brewing Company,26,1,4,30,2,12,0,1,2,4,2
4101,Pale Lagers,Helles,Benediktiner Original,Licher Privatbrauerei,Germany,5,3.76,30,38,Active,Benediktiner Original Licher Privatbrauerei,30,1,18,23,1,13,5,1,2,10,2
4102,Pale Lagers,Helles,Kurpfalzbräu Helles,Weldebräu,Germany,5.3,3.63,28,38,Active,Kurpfalzbräu Helles Weldebräu,27,1,9,17,1,12,4,1,2,10,2
4103,Pale Lagers,Helles,While,Suarez Family Brewery,United States,5.3,4.18,21,42,Active,While Suarez Family Brewery,20,1,9,26,1,12,4,1,2,8,2
4104,Pale Lagers,Helles,Fürstenberg Premium Lager,Fürstlich Fürstenbergische Brauerei KG,Germany,5.3,3.17,27,35,Active,Fürstenberg Premium Lager Fürstlich Fürstenbergische Brauerei KG,30,1,6,53,1,32,9,1,3,9,2
4105,Pale Lagers,Helles,Altenmünster Brauer Bier Urig Wurzig,Allgäuer Brauhaus AG,Germany,4.9,3.56,26,36,Active,Altenmünster Brauer Bier Urig Wurzig Allgäuer Brauhaus AG,19,1,9,29,1,6,0,1,2,8,1
4106,Pale Lagers,Helles,Bürgerliches Brauhaus Altbairisch Hell,Herrnbräu,Germany,4.9,3.52,25,37,Active,Bürgerliches Brauhaus Altbairisch Hell Herrnbräu,19,1,11,45,1,14,0,1,2,4,1
4107,Pale Lagers,Helles,Skiesta,Sierra Nevada Brewing Co.,United States,5.2,3.85,20,35,Active,Skiesta Sierra Nevada Brewing Co.,18,1,2,27,1,8,1,1,2,1,2
4108,Pale Lagers,Helles,Arcobräu Mooser Liesl,Arcobräu Gräfliches Brauhaus,Germany,5.3,3.71,24,30,Active,Arcobräu Mooser Liesl Arcobräu Gräfliches Brauhaus,19,1,8,22,1,13,3,1,2,10,2
